,index,Código entidad,Entidad,Indicador,Valor,Año
266,266,5120,Cáceres,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),0.0,2017
267,267,5138,Cañasgordas,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),34.50805245,2017
268,268,5667,San Rafael,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),17.26823435,2017
269,269,5129,Caldas,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.67591829,2013
270,270,5154,Caucasia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),41.36090093,2013
271,271,5002,Abejorral,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),25.15952755,2013
272,272,5030,Amagá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),26.40700045,2013
273,273,5313,Granada,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),5.62685227,2017
274,274,5347,Heliconia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),11.35997296,2017
275,275,5856,Valparaíso,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),23.91378821,2019
276,276,5670,San Roque,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),20.99222028,2013
277,277,5264,Entrerríos,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),20.64388876,2013
278,278,5861,Venecia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.0220016,2013
279,279,5368,Jericó,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),31.35775387,2013
280,280,5148,El Carmen de Viboral,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),16.85438693,2013
281,281,5042,Santa Fé de Antioquia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),15.47703421,2017
282,282,5686,Santa Rosa de Osos,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),13.74965441,2013
283,283,5885,Yalí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),17.27719298,2013
284,284,5761,Sopetrán,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),28.80133639,2013
285,285,5697,El Santuario,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),18.93477756,2013
286,286,5021,Alejandría,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),18.02461678,2013
287,287,5658,San José de la Montaña,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.04798563,2013
288,288,5209,Concordia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),41.09030387,2013
289,289,5004,Abriaquí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.34680494,2013
290,290,5856,Valparaíso,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),33.72634834,2013
291,291,5113,Buriticá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),24.77098334,2013
292,292,5347,Heliconia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),39.44458971,2013
293,293,5895,Zaragoza,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),48.22929428,2013
294,294,5036,Angelópolis,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),36.0233875,2013
295,295,5308,Girardota,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),22.87927036,2013
296,296,5321,Guatapé,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),12.84483827,2013
297,297,5134,Campamento,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),40.11350711,2013
298,298,5266,Envigado,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),5.075624212,2013
299,299,5400,La Unión,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),15.12660446,2019
300,300,5004,Abriaquí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),25.97462461,2019
301,301,5380,La Estrella,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),22.08652078,2019
302,302,5250,El Bagre,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),69.308749,2019
303,303,5615,Rionegro,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),13.50286889,2019
304,304,5690,Santo Domingo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),30.14892886,2019
305,305,5656,San Jerónimo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),36.19790407,2019
306,306,5649,San Carlos,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),37.7508181,2019
307,307,5042,Santa Fé de Antioquia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),29.61732937,2019
308,308,5697,El Santuario,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),18.13761214,2019
309,309,5664,San Pedro de los Milagros,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.15912764,2019
310,310,5360,Itagüí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),20.41292361,2019
311,311,5266,Envigado,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),12.43149458,2019
312,312,5895,Zaragoza,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),66.45921646,2019
313,313,5360,Itagüí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),18.55325983,2021
314,314,5147,Carepa,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),35.91705732,2021
315,315,5854,Valdivia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),47.61936721,2021
316,316,5031,Amalfi,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),20.98873845,2021
317,317,5495,Nechí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),46.51916833,2021
318,318,5038,Angostura,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),34.48061783,2021
319,319,5308,Girardota,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),23.91688848,2021
320,320,5647,San Andrés de Cuerquía,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),48.69343697,2021
321,321,5631,Sabaneta,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),14.49908073,2021
322,322,5380,La Estrella,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),23.52891569,2021
323,323,5649,San Carlos,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),34.72866998,2021
324,324,5021,Alejandría,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),26.69261637,2021
325,325,5172,Chigorodó,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),44.62564241,2021
326,326,5042,Santa Fé de Antioquia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),23.96637872,2021
327,327,5113,Buriticá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),28.88255643,2021
328,328,5051,Arboletes,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),42.51912007,2021
329,329,5353,Hispania,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),25.31827147,2021
330,330,5125,Caicedo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),21.40202557,2021
331,331,5086,Belmira,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),28.06754861,2021
332,332,5579,Puerto Berrío,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),36.8714008,2021
333,333,5660,San Luis,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),24.27914124,2021
334,334,5873,Vigía del Fuerte,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),76.64892362,2021
335,335,5240,Ebéjico,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.50337157,2021
336,336,5212,Copacabana,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),30.40205333,2021
337,337,5306,Giraldo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),28.1345198,2021
338,338,5044,Anzá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.08697106,2021
339,339,5142,Caracolí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.26943276,2021
340,340,5079,Barbosa,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),30.00965684,2021
341,341,5756,Sonsón,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),15.61033113,2021
342,342,5885,Yalí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),28.97505893,2021
343,343,5837,Turbo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),45.56691904,2021
344,344,5425,Maceo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),20.50930831,2021
345,345,5004,Abriaquí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),21.89553474,2021
346,346,5604,Remedios,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),20.67559535,2021
347,347,5313,Granada,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),18.91226257,2021
348,348,5490,Necoclí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),49.84893934,2021
349,349,5101,Ciudad Bolívar,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.79920466,2021
350,350,5045,Apartadó,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),33.02173925,2021
351,351,5576,Pueblorrico,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),28.81592235,2021
352,352,5390,La Pintada,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),49.80645568,2021
353,353,5138,Cañasgordas,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.43120459,2021
354,354,5483,Nariño,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),31.60119942,2021
355,355,5893,Yondó,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),51.91957509,2021
356,356,5318,Guarne,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),15.93169122,2021
357,357,5055,Argelia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),33.94936994,2021
358,358,5411,Liborina,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),29.87751087,2021
359,359,5347,Heliconia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.08040088,2021
360,360,5400,La Unión,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),16.24793703,2021
361,361,5615,Rionegro,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),14.54690876,2021
362,362,5209,Concordia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),25.0000392,2021
363,363,5282,Fredonia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.38743715,2021
364,364,5059,Armenia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),23.56126207,2021
365,365,5665,San Pedro de Urabá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.21582546,2019
366,366,5670,San Roque,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),29.68037592,2019
367,367,5686,Santa Rosa de Osos,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),33.28993944,2019
368,368,5120,Cáceres,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),59.21640818,2019
369,369,5150,Carolina del Príncipe,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),30.46054219,2019
370,370,5885,Yalí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),24.6979712,2019
371,371,5147,Carepa,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),61.28028296,2019
372,372,5642,Salgar,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),26.26466373,2019
373,373,5148,El Carmen de Viboral,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),24.29788177,2019
374,374,5091,Betania,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),22.63153181,2019
375,375,5040,Anorí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),22.70163964,2019
376,376,5347,Heliconia,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.08140008,2019
377,377,5467,Montebello,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),24.5592474,2019
378,378,5306,Giraldo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),40.79377615,2019
379,379,5284,Frontino,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),41.23359118,2019
380,380,5315,Guadalupe,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),33.11988839,2019
381,381,5585,Puerto Nare,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),32.64819156,2019
382,382,5321,Guatapé,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),17.29268685,2019
383,383,5480,Mutatá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),46.5648855,2019
384,384,5809,Titiribí,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),17.83032065,2019
385,385,5237,Donmatías,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),22.31288123,2019
386,386,5250,El Bagre,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),42.21252704,2013
387,387,5138,Cañasgordas,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),45.99578164,2013
388,388,5615,Rionegro,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),18.35440596,2013
389,389,5310,Gómez Plata,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),33.10455653,2013
390,390,5380,La Estrella,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.66916447,2013
391,391,5631,Sabaneta,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),16.30958892,2013
392,392,5674,San Vicente Ferrer,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),33.01375444,2013
393,393,5030,Amagá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),23.37579032,2021
394,394,5315,Guadalupe,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),16.73427474,2021
395,395,5321,Guatapé,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),13.03000617,2021
396,396,5761,Sopetrán,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),34.56109153,2021
397,397,5440,Marinilla,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),21.45713305,2021
398,398,5361,Ituango,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),19.67943486,2021
399,399,5113,Buriticá,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),32.69499153,2019
400,400,5756,Sonsón,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),27.51672635,2019
401,401,5125,Caicedo,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),34.91203061,2019
402,402,5789,Támesis,Prevalencia de inseguridad alimentaria en el hogar (moderada o severa),23.97506561,2019
